API_UWI,TVD_FT,LateralLength_FT,ENVOperator,WellName,ProducingMonth,TotalProdMonths,ProducingDays,LiquidsProd_BBL,GasProd_MCF,WaterProd_BBL
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2020-02-01,20,29,7901,6830,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2020-03-01,21,31,6249,3905,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2020-04-01,22,30,6492,3632,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2020-05-01,23,31,7331,3369,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2020-06-01,24,30,5973,5016,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2020-07-01,25,31,6558,4745,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2020-08-01,26,31,5078,3617,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2020-09-01,27,30,4780,3045,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2020-10-01,28,31,3902,1969,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2020-11-01,29,30,711,904,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2020-12-01,30,31,439,488,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2021-01-01,31,31,1147,1013,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2021-02-01,32,28,650,1683,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2021-03-01,33,31,968,1899,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2021-04-01,34,30,111,2,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2021-05-01,35,31,1310,915,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2021-06-01,36,30,10737,6543,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2021-07-01,37,31,9520,8071,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2021-08-01,38,31,8890,7273,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2021-09-01,39,30,6606,5454,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2021-10-01,40,31,6360,4578,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2021-11-01,41,30,6298,4524,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2021-12-01,42,31,1581,1279,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2022-01-01,43,31,6259,3896,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2022-02-01,44,28,1368,765,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2022-03-01,45,0,0,0,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2022-04-01,46,0,0,0,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2022-05-01,47,0,0,0,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2022-06-01,48,30,38,68,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2022-07-01,49,31,3357,1599,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2022-08-01,50,31,5733,478,0
42-317-41014,8495,9852,LARIO OIL & GAS COMPANY,DOOLITTLE 2 402WA,2022-09-01,51,30,4551,2528,0
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2019-09-01,1,30,24764,16440,19020
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2019-10-01,2,31,45265,26970,34871
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2019-11-01,3,30,44922,30292,34139
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2019-12-01,4,31,37922,27098,28430
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2020-01-01,5,31,33461,23261,24741
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2020-02-01,6,29,22951,16146,16744
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2020-03-01,7,31,19318,13305,13907
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2020-04-01,8,30,20566,13686,14605
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2020-05-01,9,31,18074,12858,12662
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2020-06-01,10,30,16861,12295,11652
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2020-07-01,11,31,19228,14455,13109
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2020-08-01,12,31,15559,10843,10462
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2020-09-01,13,30,12962,7981,8598
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2020-10-01,14,31,12946,8135,8471
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2020-11-01,15,30,11923,7438,7696
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2020-12-01,16,31,11453,7047,7293
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2021-01-01,17,31,10377,6686,6517
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2021-02-01,18,28,10208,7013,6327
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2021-03-01,19,31,2079,1375,1272
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2021-04-01,20,30,17831,10089,10760
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2021-05-01,21,31,14919,10191,8881
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2021-06-01,22,30,14664,12092,8612
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2021-07-01,23,31,14068,12854,8150
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2021-08-01,24,31,13891,0,7937
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2021-09-01,25,30,12583,3366,7092
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2021-10-01,26,31,11554,5239,6424
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2021-11-01,27,30,12358,15719,6779
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2021-12-01,28,31,12028,12072,6509
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2022-01-01,29,31,11569,11347,6174
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2022-02-01,30,28,10034,12130,5285
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2022-03-01,31,31,10723,17585,5574
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2022-04-01,32,30,10895,11949,5587
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2022-05-01,33,31,10234,9446,5177
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2022-06-01,34,30,9487,7440,4734
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2022-07-01,35,31,9683,9568,4767
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2022-08-01,36,31,8922,7018,4332
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2022-09-01,37,30,8339,6350,3994
42-317-41668,8516,10340,CHEVRON,VLT BROWNING HUNTER UNIT 0011WA,2022-10-01,38,31,2189,0,1034
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2020-06-01,1,30,23801,17091,59750
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2020-07-01,2,31,17285,16497,48203
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2020-08-01,3,31,13789,13519,37199
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2020-09-01,4,30,10707,9557,27956
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2020-10-01,5,31,11303,14224,28565
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2020-11-01,6,30,9625,12854,23543
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2020-12-01,7,31,8065,10232,19094
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2021-01-01,8,31,7984,7027,18285
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2021-02-01,9,28,5461,5517,12118
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2021-03-01,10,31,8005,7843,17212
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2021-04-01,11,30,3621,2841,7535
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2021-05-01,12,31,7391,7288,14887
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2021-06-01,13,30,8071,11659,15735
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2021-07-01,14,31,2790,3267,5265
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2021-08-01,15,31,3503,1002,6394
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2021-09-01,16,30,6605,6799,11669
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2021-10-01,17,31,6521,9139,11151
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2021-11-01,18,30,4809,5642,7959
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2021-12-01,19,31,4857,8916,7781
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2022-01-01,20,31,6404,10558,9924
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2022-02-01,21,28,5380,7110,8078
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2022-03-01,22,31,4788,6942,6966
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2022-04-01,23,30,4931,7058,6943
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2022-05-01,24,31,2698,4741,3677
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2022-06-01,25,30,4735,6182,6246
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2022-07-01,26,31,4641,7129,5926
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2022-08-01,27,31,3440,0,4249
42-317-42303,8453,9933,LARIO OIL & GAS COMPANY,DOOLITTLE 9 201,2022-09-01,28,30,3544,0,4237
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2017-05-01,1,31,8899,10418,14457
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2017-06-01,2,30,9558,11301,15622
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2017-07-01,3,31,8951,11297,14702
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2017-08-01,4,31,8820,12477,14560
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2017-09-01,5,30,7935,12519,13166
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2017-10-01,6,31,7834,16906,13062
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2017-11-01,7,30,7148,19074,11977
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2017-12-01,8,31,5696,17484,9592
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2018-01-01,9,31,5082,12932,8601
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2018-02-01,10,28,5490,17155,9336
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2018-03-01,11,31,6274,20015,10722
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2018-04-01,12,30,5081,16670,8726
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2018-05-01,13,31,4942,16985,8529
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2018-06-01,14,30,4954,14646,8592
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2018-07-01,15,31,4670,13796,8141
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2018-08-01,16,31,4603,13610,8065
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2018-09-01,17,30,2006,4550,3533
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2018-10-01,18,31,999,2713,1767
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2018-11-01,19,30,1789,2046,3182
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2018-12-01,20,31,2610,1851,4664
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2019-01-01,21,31,2487,2399,4467
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2019-02-01,22,28,2483,546,4481
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2019-03-01,23,31,3296,116,5978
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2019-04-01,24,30,2748,1293,5008
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2019-05-01,25,31,1941,404,3556
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2019-06-01,26,30,1809,19,3330
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2019-07-01,27,31,2148,567,3974
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2019-08-01,28,31,1821,580,3387
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2019-09-01,29,30,2376,880,4440
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2019-10-01,30,31,1495,1242,2807
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2019-11-01,31,30,1835,991,3463
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2019-12-01,32,31,381,111,723
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2020-01-01,33,31,381,89,727
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2020-02-01,34,29,678,48,1299
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2020-03-01,35,31,3744,2882,7207
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2020-04-01,36,30,3098,4138,5993
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2020-05-01,37,31,2313,4602,4498
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2020-06-01,38,30,897,2759,1752
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2020-07-01,39,31,2763,5929,5425
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2020-08-01,40,31,2791,6323,5508
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2020-09-01,41,30,1769,4718,3509
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2020-10-01,42,31,1877,5238,3742
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2020-11-01,43,30,1536,4930,3076
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2020-12-01,44,31,2153,5519,4335
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2021-01-01,45,31,1583,4407,3203
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2021-02-01,46,28,1135,2802,2308
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2021-03-01,47,31,1444,3551,2951
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2021-04-01,48,30,612,593,1256
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2021-05-01,49,31,394,2033,812
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2021-06-01,50,30,1125,2277,2332
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2021-07-01,51,31,1316,2119,2743
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2021-08-01,52,31,4123,4212,8636
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2021-09-01,53,30,1178,985,2480
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2021-10-01,54,31,1084,1288,2293
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2021-11-01,55,30,1063,685,2260
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2021-12-01,56,31,1318,1310,2815
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2022-01-01,57,31,792,639,1701
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2022-02-01,58,28,598,1125,1290
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2022-03-01,59,31,406,686,879
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2022-04-01,60,30,1014,2059,2210
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2022-05-01,61,31,1324,5720,2900
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2022-06-01,62,30,928,5065,2043
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2022-07-01,63,31,7047,2767,15586
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2022-08-01,64,31,284,1034,631
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2022-09-01,65,30,210,2175,469
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2022-10-01,66,31,262,1164,589
42-317-40344,8770,10204,EXXON,LENORAH UNIT 2 0616AH,2022-11-01,67,30,1010,961,2279
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2018-05-01,1,31,940,988,0
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2018-06-01,2,30,9722,9397,22285
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2018-07-01,3,31,8811,16275,20319
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2018-08-01,4,31,7800,21430,18098
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2018-09-01,5,30,5850,18119,13656
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2018-10-01,6,31,5010,10234,11766
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2018-11-01,7,30,3826,6761,9039
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2018-12-01,8,31,3576,11502,8501
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2019-01-01,9,31,2906,11138,6949
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2019-02-01,10,28,1919,9107,4616
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2019-03-01,11,31,2542,8188,6151
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2019-04-01,12,30,2716,10362,6612
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2019-05-01,13,31,2341,7591,5733
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2019-06-01,14,30,2279,9504,5617
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2019-07-01,15,31,1973,8460,4892
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2019-08-01,16,31,2769,12670,6907
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2019-09-01,17,30,2480,13942,6222
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2019-10-01,18,31,2486,13541,6277
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2019-11-01,19,30,2036,12892,5172
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2019-12-01,20,31,1655,11988,4229
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2020-01-01,21,31,1909,14284,4909
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2020-02-01,22,29,1539,13295,3980
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2020-03-01,23,31,1521,13653,3957
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2020-04-01,24,30,1372,16377,3592
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2020-05-01,25,31,1430,14015,3766
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2020-06-01,26,30,1232,13674,3265
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2020-07-01,27,31,1107,14322,2952
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2020-08-01,28,31,1223,13811,3280
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2020-09-01,29,30,1165,12582,3143
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2020-10-01,30,31,1065,11035,2892
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2020-11-01,31,30,951,11228,2598
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2020-12-01,32,31,1052,6098,2891
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2021-01-01,33,31,954,9370,2636
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2021-02-01,34,28,490,7981,1363
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2021-03-01,35,31,924,12803,2586
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2021-04-01,36,30,906,11714,2550
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2021-05-01,37,31,835,12800,2364
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2021-06-01,38,30,781,11401,2223
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2021-07-01,39,31,738,13415,2114
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2021-08-01,40,31,777,14294,2241
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2021-09-01,41,30,673,15871,1951
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2021-10-01,42,31,594,13844,1734
42-317-40935,8741,7450,"VENCER ENERGY, LLC",MCMURRY-CRIM 50 105HB,2021-11-01,43,30,534,12697,1569
