API_UWI,TVD_FT,LateralLength_FT,ENVOperator,WellName,ProducingMonth,TotalProdMonths,ProducingDays,LiquidsProd_BBL,GasProd_MCF,WaterProd_BBL
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2020-06-01,25,30,2196,14502,4047
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2020-07-01,26,31,2583,14474,4790
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2020-08-01,27,31,2454,14076,4578
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2020-09-01,28,30,1806,11271,3391
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2020-10-01,29,31,1571,9103,2968
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2020-11-01,30,30,1375,8539,2613
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2020-12-01,31,31,1534,4858,2933
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2021-01-01,32,31,1662,10370,3198
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2021-02-01,33,28,1224,9170,2369
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2021-03-01,34,31,1741,10821,3390
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2021-04-01,35,30,1438,9829,2817
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2021-05-01,36,31,1562,12843,3078
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2021-06-01,37,30,1455,14020,2886
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2021-07-01,38,31,1331,13767,2657
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2021-08-01,39,31,1193,13995,2396
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2021-09-01,40,30,999,10019,2018
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2021-10-01,41,31,1111,12758,2260
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2021-11-01,42,30,1016,12012,2078
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2021-12-01,43,31,813,12223,1674
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2022-01-01,44,31,777,9993,1608
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2022-02-01,45,28,770,9945,1604
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2022-03-01,46,31,863,10750,1808
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2022-04-01,47,30,786,11565,1658
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2022-05-01,48,31,394,9765,836
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2022-06-01,49,30,409,6860,873
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2022-07-01,50,31,390,5389,838
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2022-08-01,51,31,575,7724,1242
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2022-09-01,52,30,566,7613,1231
42-317-41048,8733,7372,"VENCER ENERGY, LLC",MCMURRY-CRIM 60 106HB,2022-10-01,53,31,585,6939,1280
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2019-09-01,1,30,12151,368,3805
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2019-10-01,2,31,28797,46336,20766
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2019-11-01,3,30,30495,65484,21874
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2019-12-01,4,31,26202,69525,18696
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2020-01-01,5,31,21377,67764,15172
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2020-02-01,6,29,14804,53325,10452
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2020-03-01,7,31,14422,63931,10130
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2020-04-01,8,30,11448,58348,7998
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2020-05-01,9,31,3846,14951,2673
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2020-06-01,10,30,11475,52564,7933
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2020-07-01,11,31,8217,57509,5651
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2020-08-01,12,31,6840,50988,4679
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2020-09-01,13,30,6139,49321,4177
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2020-10-01,14,31,6314,50564,4273
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2020-11-01,15,30,5498,46167,3702
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2020-12-01,16,31,4161,37258,2786
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2021-01-01,17,31,4074,33074,2714
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2021-02-01,18,28,2380,18470,1578
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2021-03-01,19,31,2881,16323,1900
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2021-04-01,20,30,2918,13821,1914
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2021-05-01,21,31,2824,11423,1842
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2021-06-01,22,30,2691,12715,1746
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2021-07-01,23,31,2987,15732,1928
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2021-08-01,24,31,1295,13165,831
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2021-09-01,25,30,2617,11082,1672
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2021-10-01,26,31,3038,8130,1930
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2021-11-01,27,30,2552,18038,1613
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2021-12-01,28,31,2512,18087,1580
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2022-01-01,29,31,1966,14584,1229
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2022-02-01,30,28,851,17462,529
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2022-03-01,31,31,25,351,15
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2022-04-01,32,30,68,611,42
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2022-05-01,33,31,830,391,508
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2022-06-01,34,30,1272,399,775
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2022-07-01,35,31,1338,229,811
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2022-08-01,36,31,933,324,562
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2022-09-01,37,30,1116,386,669
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2022-10-01,38,31,2372,443,1415
42-317-41927,8636,10353,EXXON,STRAIN 20 UNIT 1 2013AH,2022-11-01,39,30,2204,5646,1308
42-317-42470,8458,10382,EXXON,DARK STAR UNIT 2 2118AH,2021-04-01,1,30,13000,18486,26920
42-317-42470,8458,10382,EXXON,DARK STAR UNIT 2 2118AH,2021-05-01,2,31,28522,49417,59105
42-317-42470,8458,10382,EXXON,DARK STAR UNIT 2 2118AH,2021-06-01,3,30,21536,47864,44430
42-317-42470,8458,10382,EXXON,DARK STAR UNIT 2 2118AH,2021-07-01,4,31,19898,44511,40870
42-317-42470,8458,10382,EXXON,DARK STAR UNIT 2 2118AH,2021-08-01,5,31,21722,51354,44415
42-317-42470,8458,10382,EXXON,DARK STAR UNIT 2 2118AH,2021-09-01,6,30,15562,49969,31679
42-317-42470,8458,10382,EXXON,DARK STAR UNIT 2 2118AH,2021-10-01,7,31,11308,50230,22918
42-317-42470,8458,10382,EXXON,DARK STAR UNIT 2 2118AH,2021-11-01,8,30,8859,47745,17875
42-317-42470,8458,10382,EXXON,DARK STAR UNIT 2 2118AH,2021-12-01,9,31,6670,42050,13399
42-317-42470,8458,10382,EXXON,DARK STAR UNIT 2 2118AH,2022-01-01,10,31,5691,38487,11380
42-317-42470,8458,10382,EXXON,DARK STAR UNIT 2 2118AH,2022-02-01,11,28,4293,35030,8548
42-317-42470,8458,10382,EXXON,DARK STAR UNIT 2 2118AH,2022-03-01,12,31,4147,34850,8223
42-317-42470,8458,10382,EXXON,DARK STAR UNIT 2 2118AH,2022-04-01,13,30,3194,26301,6304
42-317-42470,8458,10382,EXXON,DARK STAR UNIT 2 2118AH,2022-05-01,14,31,3524,26400,6925
42-317-42470,8458,10382,EXXON,DARK STAR UNIT 2 2118AH,2022-06-01,15,30,3572,31868,6988
42-317-42470,8458,10382,EXXON,DARK STAR UNIT 2 2118AH,2022-07-01,16,31,2605,29966,5074
42-317-42470,8458,10382,EXXON,DARK STAR UNIT 2 2118AH,2022-08-01,17,31,1538,18668,2983
42-317-42470,8458,10382,EXXON,DARK STAR UNIT 2 2118AH,2022-09-01,18,30,1696,18122,3273
42-317-42470,8458,10382,EXXON,DARK STAR UNIT 2 2118AH,2022-10-01,19,31,2803,24941,5386
42-317-42470,8458,10382,EXXON,DARK STAR UNIT 2 2118AH,2022-11-01,20,30,2967,30213,5677
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2020-03-01,1,31,15823,9623,11679
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2020-04-01,2,30,19313,11685,34486
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2020-05-01,3,31,14561,6269,24446
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2020-06-01,4,30,10042,4263,15850
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2020-07-01,5,31,7861,3611,11666
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2020-08-01,6,31,8137,4710,11341
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2020-09-01,7,30,9069,5952,11884
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2020-10-01,8,31,8700,5740,10719
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2020-11-01,9,30,20018,14098,23187
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2020-12-01,10,31,22670,16305,24689
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2021-01-01,11,31,18889,13581,19321
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2021-02-01,12,28,13889,8730,13383
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2021-03-01,13,31,19323,7189,17542
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2021-04-01,14,30,13773,4773,11755
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2021-05-01,15,31,12979,8382,10415
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2021-06-01,16,30,11000,6232,8299
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2021-07-01,17,31,10613,5178,7528
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2021-08-01,18,31,11083,7323,7383
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2021-09-01,19,30,9752,4516,6108
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2021-10-01,20,31,10542,7443,6208
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2021-11-01,21,30,13311,8550,7369
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2021-12-01,22,31,12253,3738,6378
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2022-01-01,23,31,11445,4501,5595
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2022-02-01,24,28,8585,5625,3954
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2022-03-01,25,31,9463,9260,4106
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2022-04-01,26,30,8597,9405,3507
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2022-05-01,27,31,6816,7037,2614
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2022-06-01,28,30,6773,5143,2442
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2022-07-01,29,31,9617,6181,3260
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2022-08-01,30,31,9210,7241,2933
42-317-42639,8383,9818,LARIO OIL & GAS COMPANY,HALSEY 9 201,2022-09-01,31,30,8896,3756,2663
42-317-44120,8505,11186,EXXON,DIRE WOLF UNIT 1 0414AH,2022-09-01,1,30,3906,3934,15677
42-317-44120,8505,11186,EXXON,DIRE WOLF UNIT 1 0414AH,2022-10-01,2,31,30561,30278,75470
42-317-44120,8505,11186,EXXON,DIRE WOLF UNIT 1 0414AH,2022-11-01,3,30,74462,82333,181814
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2019-07-01,1,31,37139,3542,34342
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2019-08-01,2,31,43422,6800,69736
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2019-09-01,3,30,33491,7360,51897
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2019-10-01,4,31,24084,10996,36009
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2019-11-01,5,30,25285,11604,36477
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2019-12-01,6,31,22143,12841,30822
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2020-01-01,7,31,11904,3920,15978
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2020-02-01,8,29,18064,6524,23408
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2020-03-01,9,31,20557,8155,25719
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2020-04-01,10,30,16207,5095,19564
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2020-05-01,11,31,15825,7660,18432
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2020-06-01,12,30,13255,6644,14896
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2020-07-01,13,31,12416,5067,13463
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2020-08-01,14,31,11712,7604,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2020-09-01,15,30,13318,11347,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2020-10-01,16,31,10718,8913,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2020-11-01,17,30,7521,5879,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2020-12-01,18,31,8817,9506,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2021-01-01,19,31,9027,6148,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2021-02-01,20,28,7028,3298,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2021-03-01,21,31,9383,2614,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2021-04-01,22,30,2805,922,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2021-05-01,23,31,559,0,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2021-06-01,24,30,10576,8019,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2021-07-01,25,31,11688,7581,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2021-08-01,26,31,11146,10518,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2021-09-01,27,30,12643,8905,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2021-10-01,28,31,12043,13096,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2021-11-01,29,30,11037,8730,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2021-12-01,30,31,10116,3829,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2022-01-01,31,31,9352,4537,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2022-02-01,32,28,4354,2359,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2022-03-01,33,31,3134,2411,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2022-04-01,34,30,9962,10562,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2022-05-01,35,31,7892,10215,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2022-06-01,36,30,7864,8984,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2022-07-01,37,31,8419,7941,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2022-08-01,38,31,7554,5010,0
42-317-41187,8453,9797,LARIO OIL & GAS COMPANY,HALSEY 4 401,2022-09-01,39,30,7040,3418,0
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2019-03-01,1,31,16270,11244,26666
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2019-04-01,2,30,20410,15308,33407
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2019-05-01,3,31,21921,16910,35802
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2019-06-01,4,30,20460,12548,33343
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2019-07-01,5,31,18228,20390,29641
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2019-08-01,6,31,17520,20667,28427
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2019-09-01,7,30,15536,19021,25152
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2019-10-01,8,31,14147,21782,22855
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2019-11-01,9,30,13555,17975,21851
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2019-12-01,10,31,13580,13918,21844
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2020-01-01,11,31,9333,15948,14979
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2020-02-01,12,29,7970,15649,12763
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2020-03-01,13,31,5650,11283,9030
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2020-04-01,14,30,2388,8380,3807
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2020-05-01,15,31,10702,14051,17029
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2020-06-01,16,30,9771,14467,15513
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2020-07-01,17,31,8880,15524,14068
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2020-08-01,18,31,8984,16403,14202
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2020-09-01,19,30,7932,14912,12511
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2020-10-01,20,31,8122,16118,12784
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2020-11-01,21,30,6312,14925,9913
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2020-12-01,22,31,6226,9965,9756
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2021-01-01,23,31,6831,13019,10681
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2021-02-01,24,28,4730,7613,7381
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2021-03-01,25,31,7166,12486,11157
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2021-04-01,26,30,6771,13616,10521
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2021-05-01,27,31,5876,12435,9110
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2021-06-01,28,30,5304,11478,8204
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2021-07-01,29,31,5315,12590,8204
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2021-08-01,30,31,6705,14983,10326
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2021-09-01,31,30,5693,15669,8749
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2021-10-01,32,31,5307,15724,8138
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2021-11-01,33,30,4676,13172,7154
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2021-12-01,34,31,5036,13281,7688
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2022-01-01,35,31,5336,12852,8128
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2022-02-01,36,28,4059,11602,6170
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2022-03-01,37,31,3703,11968,5617
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2022-04-01,38,30,3745,12848,5669
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2022-05-01,39,31,5,22,7
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2022-06-01,40,30,484,3622,729
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2022-07-01,41,31,1378,3050,2073
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2022-08-01,42,31,1769,1124,2654
42-317-41632,8524,10032,"VENCER ENERGY, LLC",TEXACO 41-MCMURRY B 10 101HA,2022-09-01,43,30,2485,2031,3720
