API_UWI,TVD_FT,LateralLength_FT,ENVOperator,WellName,ProducingMonth,TotalProdMonths,ProducingDays,LiquidsProd_BBL,GasProd_MCF,WaterProd_BBL
42-317-42465,8796,10398,EXXON,DARK STAR UNIT 1 2103BH,2021-05-01,1,31,2960,2731,6107
42-317-42465,8796,10398,EXXON,DARK STAR UNIT 1 2103BH,2021-06-01,2,30,22900,20793,47279
42-317-42465,8796,10398,EXXON,DARK STAR UNIT 1 2103BH,2021-07-01,3,31,23100,25215,47742
42-317-42465,8796,10398,EXXON,DARK STAR UNIT 1 2103BH,2021-08-01,4,31,15346,23772,31752
42-317-42465,8796,10398,EXXON,DARK STAR UNIT 1 2103BH,2021-09-01,5,30,12285,27857,25446
42-317-42465,8796,10398,EXXON,DARK STAR UNIT 1 2103BH,2021-10-01,6,31,10411,30083,21589
42-317-42465,8796,10398,EXXON,DARK STAR UNIT 1 2103BH,2021-11-01,7,30,8334,28171,17300
42-317-42465,8796,10398,EXXON,DARK STAR UNIT 1 2103BH,2021-12-01,8,31,7963,29905,16548
42-317-42465,8796,10398,EXXON,DARK STAR UNIT 1 2103BH,2022-01-01,9,31,5772,23298,12009
42-317-42465,8796,10398,EXXON,DARK STAR UNIT 1 2103BH,2022-02-01,10,28,4578,17784,9535
42-317-42465,8796,10398,EXXON,DARK STAR UNIT 1 2103BH,2022-03-01,11,31,4749,21537,9902
42-317-42465,8796,10398,EXXON,DARK STAR UNIT 1 2103BH,2022-04-01,12,30,3350,18076,6993
42-317-42465,8796,10398,EXXON,DARK STAR UNIT 1 2103BH,2022-05-01,13,31,3470,19121,7250
42-317-42465,8796,10398,EXXON,DARK STAR UNIT 1 2103BH,2022-06-01,14,30,3134,18083,6555
42-317-42465,8796,10398,EXXON,DARK STAR UNIT 1 2103BH,2022-07-01,15,31,3429,20850,7179
42-317-42465,8796,10398,EXXON,DARK STAR UNIT 1 2103BH,2022-08-01,16,31,2653,16433,5562
42-317-42465,8796,10398,EXXON,DARK STAR UNIT 1 2103BH,2022-09-01,17,30,3049,18487,6399
42-317-42465,8796,10398,EXXON,DARK STAR UNIT 1 2103BH,2022-10-01,18,31,2920,18485,6134
42-317-42465,8796,10398,EXXON,DARK STAR UNIT 1 2103BH,2022-11-01,19,30,2462,18949,5178
42-317-42493,8781,10342,EXXON,DARK STAR UNIT 1 & 2 ALLOCATION 2105BH,2021-05-01,1,31,492,589,1053
42-317-42493,8781,10342,EXXON,DARK STAR UNIT 1 & 2 ALLOCATION 2105BH,2021-06-01,2,30,24658,28477,52945
42-317-42493,8781,10342,EXXON,DARK STAR UNIT 1 & 2 ALLOCATION 2105BH,2021-07-01,3,31,26833,38440,57896
42-317-42493,8781,10342,EXXON,DARK STAR UNIT 1 & 2 ALLOCATION 2105BH,2021-08-01,4,31,18007,37255,39046
42-317-42493,8781,10342,EXXON,DARK STAR UNIT 1 & 2 ALLOCATION 2105BH,2021-09-01,5,30,13071,38572,28482
42-317-42493,8781,10342,EXXON,DARK STAR UNIT 1 & 2 ALLOCATION 2105BH,2021-10-01,6,31,10495,38392,22980
42-317-42493,8781,10342,EXXON,DARK STAR UNIT 1 & 2 ALLOCATION 2105BH,2021-11-01,7,30,8063,36965,17740
42-317-42493,8781,10342,EXXON,DARK STAR UNIT 1 & 2 ALLOCATION 2105BH,2021-12-01,8,31,6647,35662,14696
42-317-42493,8781,10342,EXXON,DARK STAR UNIT 1 & 2 ALLOCATION 2105BH,2022-01-01,9,31,5492,29977,12204
42-317-42493,8781,10342,EXXON,DARK STAR UNIT 1 & 2 ALLOCATION 2105BH,2022-02-01,10,28,4565,28636,10191
42-317-42493,8781,10342,EXXON,DARK STAR UNIT 1 & 2 ALLOCATION 2105BH,2022-03-01,11,31,4416,32059,9906
42-317-42493,8781,10342,EXXON,DARK STAR UNIT 1 & 2 ALLOCATION 2105BH,2022-04-01,12,30,3589,27507,8090
42-317-42493,8781,10342,EXXON,DARK STAR UNIT 1 & 2 ALLOCATION 2105BH,2022-05-01,13,31,3234,24810,7324
42-317-42493,8781,10342,EXXON,DARK STAR UNIT 1 & 2 ALLOCATION 2105BH,2022-06-01,14,30,3518,27375,8007
42-317-42493,8781,10342,EXXON,DARK STAR UNIT 1 & 2 ALLOCATION 2105BH,2022-07-01,15,31,1985,16510,4541
42-317-42493,8781,10342,EXXON,DARK STAR UNIT 1 & 2 ALLOCATION 2105BH,2022-08-01,16,31,2906,23089,6679
42-317-42493,8781,10342,EXXON,DARK STAR UNIT 1 & 2 ALLOCATION 2105BH,2022-09-01,17,30,2971,31254,6864
42-317-42493,8781,10342,EXXON,DARK STAR UNIT 1 & 2 ALLOCATION 2105BH,2022-10-01,18,31,2487,28125,5773
42-317-42493,8781,10342,EXXON,DARK STAR UNIT 1 & 2 ALLOCATION 2105BH,2022-11-01,19,30,2314,27764,5397
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2018-02-01,1,28,22498,24163,36777
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2018-03-01,2,31,23293,30190,37836
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2018-04-01,3,30,8728,12054,14084
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2018-05-01,4,31,7528,6348,12068
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2018-06-01,5,30,9444,2947,15041
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2018-07-01,6,31,7603,6306,12030
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2018-08-01,7,31,5498,5091,8641
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2018-09-01,8,30,4519,2664,7056
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2018-10-01,9,31,4298,4650,6667
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2018-11-01,10,30,4551,3763,7013
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2018-12-01,11,31,4835,4433,7402
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2019-01-01,12,31,4276,262,6503
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2019-02-01,13,28,3417,1603,5164
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2019-03-01,14,31,850,836,1276
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2019-04-01,15,30,6720,23026,10025
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2019-05-01,16,31,7501,16391,11116
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2019-06-01,17,30,6387,8405,9403
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2019-07-01,18,31,5337,6389,7806
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2019-08-01,19,31,5463,8271,7937
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2019-09-01,20,30,5755,6683,8307
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2019-10-01,21,31,4953,4296,7102
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2019-11-01,22,30,3578,1286,5097
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2019-12-01,23,31,3891,2897,5507
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2020-01-01,24,31,4164,3612,5854
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2020-02-01,25,29,1158,2099,1617
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2020-03-01,26,31,415,132,576
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2020-04-01,27,30,1586,448,2187
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2020-05-01,28,31,2601,991,3563
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2020-06-01,29,30,1248,288,1698
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2020-07-01,30,31,1953,630,2640
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2020-08-01,31,31,1634,921,2194
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2020-09-01,32,30,5,36,7
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2020-10-01,33,0,0,0,0
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2020-11-01,34,0,0,0,0
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2020-12-01,35,0,0,0,0
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2021-01-01,36,31,73,0,95
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2021-02-01,37,28,1406,1073,1815
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2021-03-01,38,31,5376,7670,6897
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2021-04-01,39,30,3236,13070,4124
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2021-05-01,40,31,3130,14729,3963
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2021-06-01,41,30,2558,9212,3218
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2021-07-01,42,31,2389,7765,2985
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2021-08-01,43,31,1580,3834,1961
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2021-09-01,44,30,2531,6233,3121
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2021-10-01,45,31,2268,8351,2779
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2021-11-01,46,30,2086,5712,2539
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2021-12-01,47,31,2090,2380,2527
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2022-01-01,48,31,2008,3258,2412
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2022-02-01,49,28,1681,6631,2006
42-317-40922,8645,10012,LARIO OIL & GAS COMPANY,HALSEY B 102WB,2022-03-01,50,31,253,1838,300
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2019-11-01,1,30,28919,49351,79306
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2019-12-01,2,31,20040,37643,55162
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2020-01-01,3,31,18222,54052,50377
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2020-02-01,4,29,12951,46235,35955
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2020-03-01,5,31,13130,57559,36606
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2020-04-01,6,30,10579,53544,29621
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2020-05-01,7,31,4359,13213,12257
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2020-06-01,8,30,10854,46443,30652
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2020-07-01,9,31,7786,48569,22084
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2020-08-01,10,31,6777,47784,19304
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2020-09-01,11,30,5536,39883,15837
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2020-10-01,12,31,5064,38073,14550
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2020-11-01,13,30,4475,33861,12911
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2020-12-01,14,31,4129,33864,11966
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2021-01-01,15,31,3188,28797,9280
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2021-02-01,16,28,339,4785,990
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2021-03-01,17,31,254,2805,745
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2021-04-01,18,30,1376,7636,4057
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2021-05-01,19,31,2540,10137,7519
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2021-06-01,20,30,2529,12391,7517
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2021-07-01,21,31,3494,15070,10432
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2021-08-01,22,31,2466,11345,7396
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2021-09-01,23,30,3371,17418,10153
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2021-10-01,24,31,3246,19425,9817
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2021-11-01,25,30,2886,21147,8767
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2021-12-01,26,31,3083,25414,9404
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2022-01-01,27,31,2530,22571,7752
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2022-02-01,28,28,2142,19649,6591
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2022-03-01,29,31,2520,25102,7785
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2022-04-01,30,30,2220,24790,6889
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2022-05-01,31,31,2166,24405,6750
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2022-06-01,32,30,2184,22783,6836
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2022-07-01,33,31,1883,23204,5919
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2022-08-01,34,31,1512,17286,4771
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2022-09-01,35,30,2760,15902,8748
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2022-10-01,36,31,2093,17382,6663
42-317-41794,8819,10354,EXXON,STRAIN 20 UNIT 2 2007BH,2022-11-01,37,30,1934,17316,6183
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2019-09-01,1,30,10393,430,4739
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2019-10-01,2,31,30571,56926,32251
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2019-11-01,3,30,32164,80287,33965
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2019-12-01,4,31,27457,85068,29024
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2020-01-01,5,31,22253,82743,23548
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2020-02-01,6,29,15313,64982,16220
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2020-03-01,7,31,14823,77751,15717
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2020-04-01,8,30,11690,70817,12407
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2020-05-01,9,31,3902,18110,4145
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2020-06-01,10,30,11566,63539,12300
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2020-07-01,11,31,8229,69376,8760
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2020-08-01,12,31,6805,61382,7252
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2020-09-01,13,30,6069,59255,6473
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2020-10-01,14,31,6200,60625,6621
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2020-11-01,15,30,5365,55241,5734
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2020-12-01,16,31,4033,44490,4315
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2021-01-01,17,31,3924,39413,4202
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2021-02-01,18,28,2278,21966,2442
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2021-03-01,19,31,2740,19376,2940
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2021-04-01,20,30,2757,16372,2961
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2021-05-01,21,31,2651,13504,2850
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2021-06-01,22,30,2510,15001,2701
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2021-07-01,23,31,2768,18523,2982
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2021-08-01,24,31,1192,15468,1285
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2021-09-01,25,30,2394,12995,2585
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2021-10-01,26,31,2760,9513,2983
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2021-11-01,27,30,2304,21065,2493
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2021-12-01,28,31,2253,21079,2440
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2022-01-01,29,31,1751,16962,1899
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2022-02-01,30,28,753,20269,817
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2022-03-01,31,31,22,407,24
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2022-04-01,32,30,60,706,65
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2022-05-01,33,31,721,451,784
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2022-06-01,34,30,1097,459,1196
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2022-07-01,35,31,1147,263,1251
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2022-08-01,36,31,794,372,867
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2022-09-01,37,30,944,442,1032
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2022-10-01,38,31,1995,505,2182
42-317-41928,8855,10354,EXXON,STRAIN 20 UNIT 1 2004BH,2022-11-01,39,30,1841,6435,2016
42-317-41003,8790,10354,EXXON,STRAIN 20 UNIT 2 2008BH,2018-05-01,1,31,24660,29476,39251
42-317-41003,8790,10354,EXXON,STRAIN 20 UNIT 2 2008BH,2018-06-01,2,30,28060,42525,44656
42-317-41003,8790,10354,EXXON,STRAIN 20 UNIT 2 2008BH,2018-07-01,3,31,28924,47774,46023
42-317-41003,8790,10354,EXXON,STRAIN 20 UNIT 2 2008BH,2018-08-01,4,31,27567,45026,43856
42-317-41003,8790,10354,EXXON,STRAIN 20 UNIT 2 2008BH,2018-09-01,5,30,26874,42664,42745
42-317-41003,8790,10354,EXXON,STRAIN 20 UNIT 2 2008BH,2018-10-01,6,31,24723,36799,39317
42-317-41003,8790,10354,EXXON,STRAIN 20 UNIT 2 2008BH,2018-11-01,7,30,28027,45091,44564
42-317-41003,8790,10354,EXXON,STRAIN 20 UNIT 2 2008BH,2018-12-01,8,31,28549,51726,45386
42-317-41003,8790,10354,EXXON,STRAIN 20 UNIT 2 2008BH,2019-01-01,9,31,27366,56793,43497
42-317-41003,8790,10354,EXXON,STRAIN 20 UNIT 2 2008BH,2019-02-01,10,28,20946,40471,33287
42-317-41003,8790,10354,EXXON,STRAIN 20 UNIT 2 2008BH,2019-03-01,11,31,22682,56725,36040
42-317-41003,8790,10354,EXXON,STRAIN 20 UNIT 2 2008BH,2019-04-01,12,30,20418,58063,32437
42-317-41003,8790,10354,EXXON,STRAIN 20 UNIT 2 2008BH,2019-05-01,13,31,1815,5516,2882
42-317-41003,8790,10354,EXXON,STRAIN 20 UNIT 2 2008BH,2019-06-01,14,30,143,0,227
42-317-41003,8790,10354,EXXON,STRAIN 20 UNIT 2 2008BH,2019-07-01,15,0,0,0,0
42-317-41003,8790,10354,EXXON,STRAIN 20 UNIT 2 2008BH,2019-08-01,16,0,0,0,0
42-317-41003,8790,10354,EXXON,STRAIN 20 UNIT 2 2008BH,2019-09-01,17,0,0,0,0
